norad_id,age_days,mean_motion,altitude_km,inclination_deg,eccentricity,bstar,error_km
25544,1.5,15.48189,422.02,51.632,0.000851,0.00020704,2.737
25544,2.0,15.48189,422.02,51.632,0.000851,0.00020704,5.276
25544,3.0,15.48189,422.02,51.632,0.000851,0.00020704,11.791
25544,4.0,15.48189,422.02,51.632,0.000851,0.00020704,17.552
25544,5.0,15.48189,422.02,51.632,0.000851,0.00020704,24.583
25544,6.0,15.48189,422.02,51.632,0.000851,0.00020704,33.663
25544,7.0,15.48189,422.02,51.632,0.000851,0.00020704,43.902
25544,0.25,15.48202,421.99,51.632,0.000852,0.00024697,0.05
25544,0.5,15.48202,421.99,51.632,0.000852,0.00024697,0.057
25544,1.0,15.48202,421.99,51.632,0.000852,0.00024697,0.524
25544,1.5,15.48202,421.99,51.632,0.000852,0.00024697,1.645
25544,2.0,15.48202,421.99,51.632,0.000852,0.00024697,2.525
25544,3.0,15.48202,421.99,51.632,0.000852,0.00024697,3.249
25544,4.0,15.48202,421.99,51.632,0.000852,0.00024697,1.989
25544,5.0,15.48202,421.99,51.632,0.000852,0.00024697,1.348
25544,6.0,15.48202,421.99,51.632,0.000852,0.00024697,1.585
25544,7.0,15.48202,421.99,51.632,0.000852,0.00024697,4.568
25544,0.25,15.48211,421.96,51.632,0.000849,0.00026535,0.032
25544,0.5,15.48211,421.96,51.632,0.000849,0.00026535,0.086
25544,1.0,15.48211,421.96,51.632,0.000849,0.00026535,0.502
25544,1.5,15.48211,421.96,51.632,0.000849,0.00026535,0.906
25544,2.0,15.48211,421.96,51.632,0.000849,0.00026535,0.558
25544,3.0,15.48211,421.96,51.632,0.000849,0.00026535,2.059
25544,4.0,15.48211,421.96,51.632,0.000849,0.00026535,7.264
25544,5.0,15.48211,421.96,51.632,0.000849,0.00026535,11.91
25544,6.0,15.48211,421.96,51.632,0.000849,0.00026535,19.472
25544,7.0,15.48211,421.96,51.632,0.000849,0.00026535,29.459
25544,0.25,15.48217,421.94,51.632,0.000848,0.00026931,0.11
25544,0.5,15.48217,421.94,51.632,0.000848,0.00026931,0.045
25544,1.0,15.48217,421.94,51.632,0.000848,0.00026931,0.392
25544,1.5,15.48217,421.94,51.632,0.000848,0.00026931,0.518
25544,2.0,15.48217,421.94,51.632,0.000848,0.00026931,0.509
25544,3.0,15.48217,421.94,51.632,0.000848,0.00026931,3.963
25544,4.0,15.48217,421.94,51.632,0.000848,0.00026931,10.187
25544,5.0,15.48217,421.94,51.632,0.000848,0.00026931,15.623
25544,6.0,15.48217,421.94,51.632,0.000848,0.00026931,24.99
25544,7.0,15.48217,421.94,51.632,0.000848,0.00026931,36.98
25544,0.25,15.48217,421.94,51.632,0.000848,0.00026931,0.105
25544,0.5,15.48217,421.94,51.632,0.000848,0.00026931,0.039
25544,1.0,15.48217,421.94,51.632,0.000848,0.00026931,0.398
25544,1.5,15.48217,421.94,51.632,0.000848,0.00026931,0.524
25544,2.0,15.48217,421.94,51.632,0.000848,0.00026931,0.506
25544,3.0,15.48217,421.94,51.632,0.000848,0.00026931,3.957
25544,4.0,15.48217,421.94,51.632,0.000848,0.00026931,10.181
25544,5.0,15.48217,421.94,51.632,0.000848,0.00026931,15.617
25544,6.0,15.48217,421.94,51.632,0.000848,0.00026931,24.983
25544,7.0,15.48217,421.94,51.632,0.000848,0.00026931,36.974
25544,0.25,15.48232,421.9,51.632,0.000847,0.00028254,0.109
25544,0.5,15.48232,421.9,51.632,0.000847,0.00028254,0.025
25544,1.0,15.48232,421.9,51.632,0.000847,0.00028254,0.327
25544,1.5,15.48232,421.9,51.632,0.000847,0.00028254,1.189
25544,2.0,15.48232,421.9,51.632,0.000847,0.00028254,3.649
25544,3.0,15.48232,421.9,51.632,0.000847,0.00028254,10.275
25544,4.0,15.48232,421.9,51.632,0.000847,0.00028254,18.974
25544,5.0,15.48232,421.9,51.632,0.000847,0.00028254,28.821
25544,6.0,15.48232,421.9,51.632,0.000847,0.00028254,43.839
25544,7.0,15.48232,421.9,51.632,0.000847,0.00028254,62.511
25544,0.25,15.48238,421.88,51.632,0.000845,0.00027129,0.03
25544,0.5,15.48238,421.88,51.632,0.000845,0.00027129,0.12
25544,1.0,15.48238,421.88,51.632,0.000845,0.00027129,0.437
25544,1.5,15.48238,421.88,51.632,0.000845,0.00027129,1.365
25544,2.0,15.48238,421.88,51.632,0.000845,0.00027129,3.453
25544,3.0,15.48238,421.88,51.632,0.000845,0.00027129,9.446
25544,4.0,15.48238,421.88,51.632,0.000845,0.00027129,16.108
25544,5.0,15.48238,421.88,51.632,0.000845,0.00027129,24.257
25544,6.0,15.48238,421.88,51.632,0.000845,0.00027129,37.014
25544,7.0,15.48238,421.88,51.632,0.000845,0.00027129,53.112
25544,0.25,15.48242,421.87,51.632,0.000845,0.00026725,0.084
25544,0.5,15.48242,421.87,51.632,0.000845,0.00026725,0.048
25544,1.0,15.48242,421.87,51.632,0.000845,0.00026725,0.629
25544,1.5,15.48242,421.87,51.632,0.000845,0.00026725,1.506
25544,2.0,15.48242,421.87,51.632,0.000845,0.00026725,3.796
25544,3.0,15.48242,421.87,51.632,0.000845,0.00026725,9.481
25544,4.0,15.48242,421.87,51.632,0.000845,0.00026725,15.477
25544,5.0,15.48242,421.87,51.632,0.000845,0.00026725,23.221
25544,6.0,15.48242,421.87,51.632,0.000845,0.00026725,35.322
25544,7.0,15.48242,421.87,51.632,0.000845,0.00026725,50.806
25544,0.25,15.48242,421.87,51.632,0.000845,0.00026725,0.088
25544,0.5,15.48242,421.87,51.632,0.000845,0.00026725,0.044
25544,1.0,15.48242,421.87,51.632,0.000845,0.00026725,0.634
25544,1.5,15.48242,421.87,51.632,0.000845,0.00026725,1.511
25544,2.0,15.48242,421.87,51.632,0.000845,0.00026725,3.801
25544,3.0,15.48242,421.87,51.632,0.000845,0.00026725,9.487
25544,4.0,15.48242,421.87,51.632,0.000845,0.00026725,15.482
25544,5.0,15.48242,421.87,51.632,0.000845,0.00026725,23.226
25544,6.0,15.48242,421.87,51.632,0.000845,0.00026725,35.328
25544,7.0,15.48242,421.87,51.632,0.000845,0.00026725,50.811
25544,0.25,15.48244,421.86,51.632,0.000845,0.00024617,0.287
25544,0.5,15.48244,421.86,51.632,0.000845,0.00024617,0.272
25544,1.0,15.48244,421.86,51.632,0.000845,0.00024617,0.205
25544,1.5,15.48244,421.86,51.632,0.000845,0.00024617,0.261
25544,2.0,15.48244,421.86,51.632,0.000845,0.00024617,1.738
25544,3.0,15.48244,421.86,51.632,0.000845,0.00024617,4.801
25544,4.0,15.48244,421.86,51.632,0.000845,0.00024617,7.005
25544,5.0,15.48244,421.86,51.632,0.000845,0.00024617,10.259
25544,6.0,15.48244,421.86,51.632,0.000845,0.00024617,17.202
25544,7.0,15.48244,421.86,51.632,0.000845,0.00024617,26.452
25544,0.25,15.48258,421.82,51.632,0.000843,0.00022802,0.064
25544,0.5,15.48258,421.82,51.632,0.000843,0.00022802,0.012
25544,1.0,15.48258,421.82,51.632,0.000843,0.00022802,0.34
25544,1.5,15.48258,421.82,51.632,0.000843,0.00022802,0.838
25544,2.0,15.48258,421.82,51.632,0.000843,0.00022802,1.643
25544,3.0,15.48258,421.82,51.632,0.000843,0.00022802,2.005
25544,4.0,15.48258,421.82,51.632,0.000843,0.00022802,1.955
25544,5.0,15.48258,421.82,51.632,0.000843,0.00022802,2.966
25544,6.0,15.48258,421.82,51.632,0.000843,0.00022802,6.978
25544,7.0,15.48258,421.82,51.632,0.000843,0.00022802,12.17
25544,0.25,15.48263,421.81,51.632,0.000838,0.00021063,0.196
25544,0.5,15.48263,421.81,51.632,0.000838,0.00021063,0.135
25544,1.0,15.48263,421.81,51.632,0.000838,0.00021063,0.358
25544,1.5,15.48263,421.81,51.632,0.000838,0.00021063,0.133
25544,2.0,15.48263,421.81,51.632,0.000838,0.00021063,0.528
25544,3.0,15.48263,421.81,51.632,0.000838,0.00021063,3.038
25544,4.0,15.48263,421.81,51.632,0.000838,0.00021063,5.914
25544,5.0,15.48263,421.81,51.632,0.000838,0.00021063,8.526
25544,6.0,15.48263,421.81,51.632,0.000838,0.00021063,8.63
25544,7.0,15.48263,421.81,51.632,0.000838,0.00021063,8.357
25544,0.25,15.48265,421.8,51.632,0.000835,0.00020315,0.287
25544,0.5,15.48265,421.8,51.632,0.000835,0.00020315,0.324
25544,1.0,15.48265,421.8,51.632,0.000835,0.00020315,0.546
25544,1.5,15.48265,421.8,51.632,0.000835,0.00020315,0.843
25544,2.0,15.48265,421.8,51.632,0.000835,0.00020315,1.291
25544,3.0,15.48265,421.8,51.632,0.000835,0.00020315,5.072
25544,4.0,15.48265,421.8,51.632,0.000835,0.00020315,9.284
25544,5.0,15.48265,421.8,51.632,0.000835,0.00020315,13.46
25544,6.0,15.48265,421.8,51.632,0.000835,0.00020315,15.46
25544,7.0,15.48265,421.8,51.632,0.000835,0.00020315,17.482
25544,0.25,15.48265,421.8,51.632,0.000835,0.00020315,0.287
25544,0.5,15.48265,421.8,51.632,0.000835,0.00020315,0.324
25544,1.0,15.48265,421.8,51.632,0.000835,0.00020315,0.546
25544,1.5,15.48265,421.8,51.632,0.000835,0.00020315,0.843
25544,2.0,15.48265,421.8,51.632,0.000835,0.00020315,1.291
25544,3.0,15.48265,421.8,51.632,0.000835,0.00020315,5.072
25544,4.0,15.48265,421.8,51.632,0.000835,0.00020315,9.284
25544,5.0,15.48265,421.8,51.632,0.000835,0.00020315,13.46
25544,6.0,15.48265,421.8,51.632,0.000835,0.00020315,15.46
25544,7.0,15.48265,421.8,51.632,0.000835,0.00020315,17.482
25544,0.25,15.48272,421.78,51.632,0.000839,0.00018823,0.096
25544,0.5,15.48272,421.78,51.632,0.000839,0.00018823,0.284
25544,1.0,15.48272,421.78,51.632,0.000839,0.00018823,0.741
25544,1.5,15.48272,421.78,51.632,0.000839,0.00018823,1.915
25544,2.0,15.48272,421.78,51.632,0.000839,0.00018823,3.158
25544,3.0,15.48272,421.78,51.632,0.000839,0.00018823,9.642
25544,4.0,15.48272,421.78,51.632,0.000839,0.00018823,16.056
25544,5.0,15.48272,421.78,51.632,0.000839,0.00018823,23.153
25544,6.0,15.48272,421.78,51.632,0.000839,0.00018823,28.476
25544,7.0,15.48272,421.78,51.632,0.000839,0.00018823,34.937
25544,0.25,15.48272,421.78,51.632,0.000839,0.00018823,0.102
25544,0.5,15.48272,421.78,51.632,0.000839,0.00018823,0.291
25544,1.0,15.48272,421.78,51.632,0.000839,0.00018823,0.747
25544,1.5,15.48272,421.78,51.632,0.000839,0.00018823,1.921
25544,2.0,15.48272,421.78,51.632,0.000839,0.00018823,3.164
25544,3.0,15.48272,421.78,51.632,0.000839,0.00018823,9.649
25544,4.0,15.48272,421.78,51.632,0.000839,0.00018823,16.063
25544,5.0,15.48272,421.78,51.632,0.000839,0.00018823,23.16
25544,6.0,15.48272,421.78,51.632,0.000839,0.00018823,28.483
25544,7.0,15.48272,421.78,51.632,0.000839,0.00018823,34.944
25544,0.25,15.48279,421.76,51.632,0.000836,0.00019739,0.097
25544,0.5,15.48279,421.76,51.632,0.000836,0.00019739,0.011
25544,1.0,15.48279,421.76,51.632,0.000836,0.00019739,0.551
25544,1.5,15.48279,421.76,51.632,0.000836,0.00019739,0.996
25544,2.0,15.48279,421.76,51.632,0.000836,0.00019739,3.021
25544,3.0,15.48279,421.76,51.632,0.000836,0.00019739,8.115
25544,4.0,15.48279,421.76,51.632,0.000836,0.00019739,12.458
25544,5.0,15.48279,421.76,51.632,0.000836,0.00019739,16.7
25544,6.0,15.48279,421.76,51.632,0.000836,0.00019739,19.276
25544,7.0,15.48279,421.76,51.632,0.000836,0.00019739,22.627
25544,0.25,15.48285,421.74,51.632,0.000835,0.00019353,0.083
25544,0.5,15.48285,421.74,51.632,0.000835,0.00019353,0.019
25544,1.0,15.48285,421.74,51.632,0.000835,0.00019353,0.682
25544,1.5,15.48285,421.74,51.632,0.000835,0.00019353,1.769
25544,2.0,15.48285,421.74,51.632,0.000835,0.00019353,4.374
25544,3.0,15.48285,421.74,51.632,0.000835,0.00019353,9.955
25544,4.0,15.48285,421.74,51.632,0.000835,0.00019353,14.817
25544,5.0,15.48285,421.74,51.632,0.000835,0.00019353,19.655
25544,6.0,15.48285,421.74,51.632,0.000835,0.00019353,22.765
25544,7.0,15.48285,421.74,51.632,0.000835,0.00019353,27.519
25544,0.25,15.48287,421.74,51.632,0.000835,0.000186,0.167
25544,0.5,15.48287,421.74,51.632,0.000835,0.000186,0.512
25544,1.0,15.48287,421.74,51.632,0.000835,0.000186,1.384
25544,1.5,15.48287,421.74,51.632,0.000835,0.000186,3.011
25544,2.0,15.48287,421.74,51.632,0.000835,0.000186,6.347
25544,3.0,15.48287,421.74,51.632,0.000835,0.000186,13.095
25544,4.0,15.48287,421.74,51.632,0.000835,0.000186,19.507
25544,5.0,15.48287,421.74,51.632,0.000835,0.000186,26.047
25544,6.0,15.48287,421.74,51.632,0.000835,0.000186,31.358
25544,7.0,15.48287,421.74,51.632,0.000835,0.000186,38.542
25544,0.25,15.48288,421.73,51.632,0.000835,0.00018568,0.136
25544,0.5,15.48288,421.73,51.632,0.000835,0.00018568,0.559
25544,1.0,15.48288,421.73,51.632,0.000835,0.00018568,1.443
25544,1.5,15.48288,421.73,51.632,0.000835,0.00018568,3.874
25544,2.0,15.48288,421.73,51.632,0.000835,0.00018568,6.598
25544,3.0,15.48288,421.73,51.632,0.000835,0.00018568,13.518
25544,4.0,15.48288,421.73,51.632,0.000835,0.00018568,19.761
25544,5.0,15.48288,421.73,51.632,0.000835,0.00018568,26.28
25544,6.0,15.48288,421.73,51.632,0.000835,0.00018568,31.586
25544,7.0,15.48288,421.73,51.632,0.000835,0.00018568,38.811
25544,0.25,15.48293,421.72,51.632,0.000834,0.00019249,0.273
25544,0.5,15.48293,421.72,51.632,0.000834,0.00019249,0.655
25544,1.0,15.48293,421.72,51.632,0.000834,0.00019249,1.585
25544,1.5,15.48293,421.72,51.632,0.000834,0.00019249,4.078
25544,2.0,15.48293,421.72,51.632,0.000834,0.00019249,6.667
25544,3.0,15.48293,421.72,51.632,0.000834,0.00019249,12.392
25544,4.0,15.48293,421.72,51.632,0.000834,0.00019249,17.324
25544,5.0,15.48293,421.72,51.632,0.000834,0.00019249,21.993
25544,6.0,15.48293,421.72,51.632,0.000834,0.00019249,25.5
25544,7.0,15.48293,421.72,51.632,0.000834,0.00019249,30.418
25544,0.25,15.48304,421.69,51.632,0.000835,0.00023175,0.25
25544,0.5,15.48304,421.69,51.632,0.000835,0.00023175,0.352
25544,1.0,15.48304,421.69,51.632,0.000835,0.00023175,0.63
25544,1.5,15.48304,421.69,51.632,0.000835,0.00023175,1.368
25544,2.0,15.48304,421.69,51.632,0.000835,0.00023175,1.775
25544,3.0,15.48304,421.69,51.632,0.000835,0.00023175,1.335
25544,4.0,15.48304,421.69,51.632,0.000835,0.00023175,2.35
25544,5.0,15.48304,421.69,51.632,0.000835,0.00023175,7.42
25544,6.0,15.48304,421.69,51.632,0.000835,0.00023175,15.129
25544,7.0,15.48304,421.69,51.632,0.000835,0.00023175,23.888
25544,0.25,15.48312,421.67,51.632,0.000834,0.00023066,0.156
25544,0.5,15.48312,421.67,51.632,0.000834,0.00023066,0.189
25544,1.0,15.48312,421.67,51.632,0.000834,0.00023066,1.756
25544,1.5,15.48312,421.67,51.632,0.000834,0.00023066,2.749
25544,2.0,15.48312,421.67,51.632,0.000834,0.00023066,2.868
25544,3.0,15.48312,421.67,51.632,0.000834,0.00023066,2.431
25544,4.0,15.48312,421.67,51.632,0.000834,0.00023066,1.498
25544,5.0,15.48312,421.67,51.632,0.000834,0.00023066,6.589
25544,6.0,15.48312,421.67,51.632,0.000834,0.00023066,14.167
25544,7.0,15.48312,421.67,51.632,0.000834,0.00023066,23.154
25544,0.25,15.48312,421.67,51.632,0.000834,0.00023066,0.156
25544,0.5,15.48312,421.67,51.632,0.000834,0.00023066,0.189
25544,1.0,15.48312,421.67,51.632,0.000834,0.00023066,1.756
25544,1.5,15.48312,421.67,51.632,0.000834,0.00023066,2.749
25544,2.0,15.48312,421.67,51.632,0.000834,0.00023066,2.868
25544,3.0,15.48312,421.67,51.632,0.000834,0.00023066,2.431
25544,4.0,15.48312,421.67,51.632,0.000834,0.00023066,1.498
25544,5.0,15.48312,421.67,51.632,0.000834,0.00023066,6.589
25544,6.0,15.48312,421.67,51.632,0.000834,0.00023066,14.167
25544,7.0,15.48312,421.67,51.632,0.000834,0.00023066,23.154
25544,0.25,15.48322,421.64,51.632,0.000833,0.00023739,0.754
25544,0.5,15.48322,421.64,51.632,0.000833,0.00023739,1.137
25544,1.0,15.48322,421.64,51.632,0.000833,0.00023739,1.978
25544,1.5,15.48322,421.64,51.632,0.000833,0.00023739,2.145
25544,2.0,15.48322,421.64,51.632,0.000833,0.00023739,1.591
25544,3.0,15.48322,421.64,51.632,0.000833,0.00023739,0.947
25544,4.0,15.48322,421.64,51.632,0.000833,0.00023739,6.791
25544,5.0,15.48322,421.64,51.632,0.000833,0.00023739,14.342
25544,6.0,15.48322,421.64,51.632,0.000833,0.00023739,24.601
25544,7.0,15.48322,421.64,51.632,0.000833,0.00023739,37.113
25544,0.25,15.48322,421.64,51.632,0.000833,0.00023739,0.761
25544,0.5,15.48322,421.64,51.632,0.000833,0.00023739,1.144
25544,1.0,15.48322,421.64,51.632,0.000833,0.00023739,1.985
25544,1.5,15.48322,421.64,51.632,0.000833,0.00023739,2.152
25544,2.0,15.48322,421.64,51.632,0.000833,0.00023739,1.597
25544,3.0,15.48322,421.64,51.632,0.000833,0.00023739,0.942
25544,4.0,15.48322,421.64,51.632,0.000833,0.00023739,6.784
25544,5.0,15.48322,421.64,51.632,0.000833,0.00023739,14.335
25544,6.0,15.48322,421.64,51.632,0.000833,0.00023739,24.594
25544,7.0,15.48322,421.64,51.632,0.000833,0.00023739,37.106
25544,0.25,15.48334,421.6,51.632,0.000834,0.00026393,0.126
25544,0.5,15.48334,421.6,51.632,0.000834,0.00026393,0.239
25544,1.0,15.48334,421.6,51.632,0.000834,0.00026393,1.04
25544,1.5,15.48334,421.6,51.632,0.000834,0.00026393,2.764
25544,2.0,15.48334,421.6,51.632,0.000834,0.00026393,5.649
25544,3.0,15.48334,421.6,51.632,0.000834,0.00026393,13.836
25544,4.0,15.48334,421.6,51.632,0.000834,0.00026393,26.425
25544,5.0,15.48334,421.6,51.632,0.000834,0.00026393,41.607
25544,6.0,15.48334,421.6,51.632,0.000834,0.00026393,61.123
25544,7.0,15.48334,421.6,51.632,0.000834,0.00026393,84.995
25544,0.25,15.48339,421.58,51.632,0.000833,0.00023882,0.116
25544,0.5,15.48339,421.58,51.632,0.000833,0.00023882,0.115
25544,1.0,15.48339,421.58,51.632,0.000833,0.00023882,0.512
25544,1.5,15.48339,421.58,51.632,0.000833,0.00023882,1.572
25544,2.0,15.48339,421.58,51.632,0.000833,0.00023882,3.426
25544,3.0,15.48339,421.58,51.632,0.000833,0.00023882,9.005
25544,4.0,15.48339,421.58,51.632,0.000833,0.00023882,17.77
25544,5.0,15.48339,421.58,51.632,0.000833,0.00023882,27.756
25544,6.0,15.48339,421.58,51.632,0.000833,0.00023882,41.371
25544,7.0,15.48339,421.58,51.632,0.000833,0.00023882,58.195
25544,0.25,15.48349,421.55,51.633,0.000832,0.00022726,0.096
25544,0.5,15.48349,421.55,51.633,0.000832,0.00022726,0.39
25544,1.0,15.48349,421.55,51.633,0.000832,0.00022726,1.164
25544,1.5,15.48349,421.55,51.633,0.000832,0.00022726,2.348
25544,2.0,15.48349,421.55,51.633,0.000832,0.00022726,4.25
25544,3.0,15.48349,421.55,51.633,0.000832,0.00022726,9.764
25544,4.0,15.48349,421.55,51.633,0.000832,0.00022726,17.449
25544,5.0,15.48349,421.55,51.633,0.000832,0.00022726,25.965
25544,6.0,15.48349,421.55,51.633,0.000832,0.00022726,37.959
25544,7.0,15.48349,421.55,51.633,0.000832,0.00022726,52.884
25544,0.25,15.48349,421.55,51.633,0.000832,0.00022726,0.101
25544,0.5,15.48349,421.55,51.633,0.000832,0.00022726,0.396
25544,1.0,15.48349,421.55,51.633,0.000832,0.00022726,1.17
25544,1.5,15.48349,421.55,51.633,0.000832,0.00022726,2.353
25544,2.0,15.48349,421.55,51.633,0.000832,0.00022726,4.255
25544,3.0,15.48349,421.55,51.633,0.000832,0.00022726,9.77
25544,4.0,15.48349,421.55,51.633,0.000832,0.00022726,17.455
25544,5.0,15.48349,421.55,51.633,0.000832,0.00022726,25.97
25544,6.0,15.48349,421.55,51.633,0.000832,0.00022726,37.965
25544,7.0,15.48349,421.55,51.633,0.000832,0.00022726,52.889
25544,0.25,15.48355,421.54,51.633,0.000831,0.00019675,0.131
25544,0.5,15.48355,421.54,51.633,0.000831,0.00019675,0.163
25544,1.0,15.48355,421.54,51.633,0.000831,0.00019675,0.35
25544,1.5,15.48355,421.54,51.633,0.000831,0.00019675,0.555
25544,2.0,15.48355,421.54,51.633,0.000831,0.00019675,1.552
25544,3.0,15.48355,421.54,51.633,0.000831,0.00019675,3.26
25544,4.0,15.48355,421.54,51.633,0.000831,0.00019675,5.546
25544,5.0,15.48355,421.54,51.633,0.000831,0.00019675,7.641
25544,6.0,15.48355,421.54,51.633,0.000831,0.00019675,12.596
25544,7.0,15.48355,421.54,51.633,0.000831,0.00019675,15.927
25544,0.25,15.48358,421.53,51.633,0.00083,0.00018003,0.109
25544,0.5,15.48358,421.53,51.633,0.00083,0.00018003,0.179
25544,1.0,15.48358,421.53,51.633,0.00083,0.00018003,0.604
25544,1.5,15.48358,421.53,51.633,0.00083,0.00018003,0.961
25544,2.0,15.48358,421.53,51.633,0.00083,0.00018003,0.963
25544,3.0,15.48358,421.53,51.633,0.00083,0.00018003,1.451
25544,4.0,15.48358,421.53,51.633,0.00083,0.00018003,2.492
25544,5.0,15.48358,421.53,51.633,0.00083,0.00018003,4.034
25544,6.0,15.48358,421.53,51.633,0.00083,0.00018003,3.345
25544,7.0,15.48358,421.53,51.633,0.00083,0.00018003,6.232
25544,0.25,15.48366,421.51,51.632,0.00083,0.00017348,0.146
25544,0.5,15.48366,421.51,51.632,0.00083,0.00017348,0.271
25544,1.0,15.48366,421.51,51.632,0.00083,0.00017348,0.806
25544,1.5,15.48366,421.51,51.632,0.00083,0.00017348,1.065
25544,2.0,15.48366,421.51,51.632,0.00083,0.00017348,1.427
25544,3.0,15.48366,421.51,51.632,0.00083,0.00017348,2.828
25544,4.0,15.48366,421.51,51.632,0.00083,0.00017348,4.977
25544,5.0,15.48366,421.51,51.632,0.00083,0.00017348,7.516
25544,6.0,15.48366,421.51,51.632,0.00083,0.00017348,8.077
25544,7.0,15.48366,421.51,51.632,0.00083,0.00017348,14.722
25544,0.25,15.48368,421.5,51.632,0.00083,0.00018358,0.061
25544,0.5,15.48368,421.5,51.632,0.00083,0.00018358,0.117
25544,1.0,15.48368,421.5,51.632,0.00083,0.00018358,0.388
25544,1.5,15.48368,421.5,51.632,0.00083,0.00018358,0.226
25544,2.0,15.48368,421.5,51.632,0.00083,0.00018358,0.37
25544,3.0,15.48368,421.5,51.632,0.00083,0.00018358,0.543
25544,4.0,15.48368,421.5,51.632,0.00083,0.00018358,0.748
25544,5.0,15.48368,421.5,51.632,0.00083,0.00018358,0.934
25544,6.0,15.48368,421.5,51.632,0.00083,0.00018358,2.131
25544,7.0,15.48368,421.5,51.632,0.00083,0.00018358,2.245
25544,0.25,15.48368,421.5,51.632,0.00083,0.00018358,0.051
25544,0.5,15.48368,421.5,51.632,0.00083,0.00018358,0.106
25544,1.0,15.48368,421.5,51.632,0.00083,0.00018358,0.377
25544,1.5,15.48368,421.5,51.632,0.00083,0.00018358,0.216
25544,2.0,15.48368,421.5,51.632,0.00083,0.00018358,0.372
25544,3.0,15.48368,421.5,51.632,0.00083,0.00018358,0.545
25544,4.0,15.48368,421.5,51.632,0.00083,0.00018358,0.743
25544,5.0,15.48368,421.5,51.632,0.00083,0.00018358,0.928
25544,6.0,15.48368,421.5,51.632,0.00083,0.00018358,2.142
25544,7.0,15.48368,421.5,51.632,0.00083,0.00018358,2.235
25544,0.25,15.48375,421.48,51.632,0.000829,0.00018155,0.058
25544,0.5,15.48375,421.48,51.632,0.000829,0.00018155,0.14
25544,1.0,15.48375,421.48,51.632,0.000829,0.00018155,0.239
25544,1.5,15.48375,421.48,51.632,0.000829,0.00018155,0.089
25544,2.0,15.48375,421.48,51.632,0.000829,0.00018155,0.416
25544,3.0,15.48375,421.48,51.632,0.000829,0.00018155,0.536
25544,4.0,15.48375,421.48,51.632,0.000829,0.00018155,0.912
25544,5.0,15.48375,421.48,51.632,0.000829,0.00018155,0.879
25544,6.0,15.48375,421.48,51.632,0.000829,0.00018155,1.1
25544,7.0,15.48375,421.48,51.632,0.000829,0.00018155,3.965
25544,0.25,15.4838,421.46,51.632,0.000828,0.00018913,0.048
25544,0.5,15.4838,421.46,51.632,0.000828,0.00018913,0.051
25544,1.0,15.4838,421.46,51.632,0.000828,0.00018913,0.471
25544,1.5,15.4838,421.46,51.632,0.000828,0.00018913,0.829
25544,2.0,15.4838,421.46,51.632,0.000828,0.00018913,1.611
25544,3.0,15.4838,421.46,51.632,0.000828,0.00018913,1.87
25544,4.0,15.4838,421.46,51.632,0.000828,0.00018913,3.214
25544,5.0,15.4838,421.46,51.632,0.000828,0.00018913,5.664
25544,6.0,15.4838,421.46,51.632,0.000828,0.00018913,6.5
25544,7.0,15.4838,421.46,51.632,0.000828,0.00018913,5.351
25544,0.25,15.48383,421.46,51.632,0.000828,0.00019202,0.073
25544,0.5,15.48383,421.46,51.632,0.000828,0.00019202,0.124
25544,1.0,15.48383,421.46,51.632,0.000828,0.00019202,0.769
25544,1.5,15.48383,421.46,51.632,0.000828,0.00019202,1.292
25544,2.0,15.48383,421.46,51.632,0.000828,0.00019202,2.209
25544,3.0,15.48383,421.46,51.632,0.000828,0.00019202,3.001
25544,4.0,15.48383,421.46,51.632,0.000828,0.00019202,4.969
25544,5.0,15.48383,421.46,51.632,0.000828,0.00019202,8.283
25544,6.0,15.48383,421.46,51.632,0.000828,0.00019202,9.459
25544,7.0,15.48383,421.46,51.632,0.000828,0.00019202,9.206
25544,0.25,15.48388,421.44,51.632,0.000828,0.00019089,0.373
25544,0.5,15.48388,421.44,51.632,0.000828,0.00019089,0.456
25544,1.0,15.48388,421.44,51.632,0.000828,0.00019089,0.829
25544,1.5,15.48388,421.44,51.632,0.000828,0.00019089,1.244
25544,2.0,15.48388,421.44,51.632,0.000828,0.00019089,1.823
25544,3.0,15.48388,421.44,51.632,0.000828,0.00019089,2.357
25544,4.0,15.48388,421.44,51.632,0.000828,0.00019089,4.193
25544,5.0,15.48388,421.44,51.632,0.000828,0.00019089,7.618
25544,6.0,15.48388,421.44,51.632,0.000828,0.00019089,7.081
25544,7.0,15.48388,421.44,51.632,0.000828,0.00019089,6.417
25544,0.25,15.48388,421.44,51.632,0.000828,0.00019089,0.366
25544,0.5,15.48388,421.44,51.632,0.000828,0.00019089,0.45
25544,1.0,15.48388,421.44,51.632,0.000828,0.00019089,0.823
25544,1.5,15.48388,421.44,51.632,0.000828,0.00019089,1.237
25544,2.0,15.48388,421.44,51.632,0.000828,0.00019089,1.817
25544,3.0,15.48388,421.44,51.632,0.000828,0.00019089,2.35
25544,4.0,15.48388,421.44,51.632,0.000828,0.00019089,4.187
25544,5.0,15.48388,421.44,51.632,0.000828,0.00019089,7.611
25544,6.0,15.48388,421.44,51.632,0.000828,0.00019089,7.074
25544,7.0,15.48388,421.44,51.632,0.000828,0.00019089,6.41
25544,0.25,15.48399,421.41,51.632,0.000825,0.00019457,0.112
25544,0.5,15.48399,421.41,51.632,0.000825,0.00019457,0.378
